rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_clean,title_clean,full_text,sentiment,ai_sentiment,keywords,complaint
5.0,Great gift card for movie lovers! Easy to use!,Great gift card for movie lovers! Easy to use in any Regal theaters.,[],B00FTGSKL6,B00FTGSKL6,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1548991393216,0,True,Great gift card for movie lovers! Easy to use in any Regal theaters.,Great gift card for movie lovers! Easy to use!,Great gift card for movie lovers! Easy to use!. Great gift card for movie lovers! Easy to use in any Regal theaters.,正面,,,
5.0,Merry Christmas gift card,This Santa card is a so great gift card to gift friends and relatives merry Christmas gifts.,[],B071HFGLPQ,B018F4M89S,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1544944358309,0,True,This Santa card is a so great gift card to gift friends and relatives merry Christmas gifts.,Merry Christmas gift card,Merry Christmas gift card. This Santa card is a so great gift card to gift friends and relatives merry Christmas gifts.,正面,,,
5.0,Great movie gift card,Nice regal gift card design for big box movies and five dollars Tuesday movies. Use it to buy movie tickets and popcorns.,[],B00AS527QW,B00BXLVJP0,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1544253151422,0,True,Nice regal gift card design for big box movies and five dollars Tuesday movies. Use it to buy movie tickets and popcorns.,Great movie gift card,Great movie gift card. Nice regal gift card design for big box movies and five dollars Tuesday movies. Use it to buy movie tickets and popcorns.,正面,,,
5.0,Nice animal gift card design.,Nice animal gift card design. After open it looks a surprise list of cats and dogs come out. Good 3D design.,[],B076417B1K,B076417B1K,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1544252917584,0,True,Nice animal gift card design. After open it looks a surprise list of cats and dogs come out. Good 3D design.,Nice animal gift card design.,Nice animal gift card design.. Nice animal gift card design. After open it looks a surprise list of cats and dogs come out. Good 3D design.,正面,,,
5.0,Five Stars,Luxury style design of Amazon gift card box.,[],B06ZYZ1TKK,B073VBZM8J,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1512614844003,0,True,Luxury style design of Amazon gift card box.,Five Stars,Five Stars. Luxury style design of Amazon gift card box.,正面,,,
5.0,Five Stars,Nice easter egg design of the gift card.,[],B016J1LFX4,B016J1LFX4,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1512449497183,0,True,Nice easter egg design of the gift card.,Five Stars,Five Stars. Nice easter egg design of the gift card.,正面,,,
5.0,Five Stars,I like the snowman design a lot. Very nice gift box.,[],B072L7GTF5,B00ADR2LV6,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1512000248001,1,True,I like the snowman design a lot. Very nice gift box.,Five Stars,Five Stars. I like the snowman design a lot. Very nice gift box.,正面,,,
5.0,Five Stars,Nice gift card with a cool box.,[],B0716J8WZ8,B00ADR2LV6,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1512000224254,1,True,Nice gift card with a cool box.,Five Stars,Five Stars. Nice gift card with a cool box.,正面,,,
5.0,Five Stars,Very good Amazon Christmas card. Beautiful design.,[],B071YT3CB8,B018F4M89S,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1512000198453,3,True,Very good Amazon Christmas card. Beautiful design.,Five Stars,Five Stars. Very good Amazon Christmas card. Beautiful design.,正面,,,
5.0,Five Stars,Very good Applebees gift card. What a nice treat to someone!,[],B006PJHP62,B00BXLSJXA,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1508448134487,1,True,Very good Applebees gift card. What a nice treat to someone!,Five Stars,Five Stars. Very good Applebees gift card. What a nice treat to someone!,正面,,,
5.0,Five Stars,Great gift card design for celebrating important birthday moment!,[],B06ZY43PDR,B071LMFYTG,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1508447879829,1,True,Great gift card design for celebrating important birthday moment!,Five Stars,Five Stars. Great gift card design for celebrating important birthday moment!,正面,,,
5.0,Five Stars,Very good gift card design! Show me lucky!,[],B071NM2PNL,B071X4ZX3X,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1508447710873,1,True,Very good gift card design! Show me lucky!,Five Stars,Five Stars. Very good gift card design! Show me lucky!,正面,,,
5.0,Logan's food is cheaper than Outback and tastes better than Applebee,The gift card is convenient to pay at Logan and especially a 20% discount on prime day. Logan's food is cheaper than Outback and tastes better than Applebee.,[],B06XDLJ43Z,B00BXLURD0,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1500078479254,2,True,The gift card is convenient to pay at Logan and especially a 20% discount on prime day. Logan's food is cheaper than Outback and tastes better than Applebee.,Logan's food is cheaper than Outback and tastes better than Applebee,Logan's food is cheaper than Outback and tastes better than Applebee. The gift card is convenient to pay at Logan and especially a 20% discount on prime day. Logan's food is cheaper than Outback and tastes better than Applebee.,正面,,,
3.0,The movie ticket worked on both FandangoNow and Fandango website ...,"The movie ticket worked on both FandangoNow and Fandango website. If you use it to buy digital movies on FandangoNow, sometimes they ran promotion with other onsite movie sponsors for a free promotional movie ticket.<br /><br />Update on 6/30/2017, as this gift card only can be used without any other promo code available from Fandango, FandangoNow, or any other parties.",[],B00MXD9JYK,B00BXLTR6S,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1494819930000,2,True,"The movie ticket worked on both FandangoNow and Fandango website. If you use it to buy digital movies on FandangoNow, sometimes they ran promotion with other onsite movie sponsors for a free promotional movie ticket. Update on 6/30/2017, as this gift card only can be used without any other promo code available from Fandango, FandangoNow, or any other parties.",The movie ticket worked on both FandangoNow and Fandango website ...,"The movie ticket worked on both FandangoNow and Fandango website .... The movie ticket worked on both FandangoNow and Fandango website. If you use it to buy digital movies on FandangoNow, sometimes they ran promotion with other onsite movie sponsors for a free promotional movie ticket. Update on 6/30/2017, as this gift card only can be used without any other promo code available from Fandango, FandangoNow, or any other parties.",正面,正面,"电影票, 可用",[无]
5.0,Great gift card to use shopping for affordable cloths at ...,Great gift card to use shopping for affordable cloths at JCPenny. 20% off only available on Amazon. What a great Thanksgiving purchase.,[],B00BXLUH80,B00BXLUFQ4,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1482116034000,0,True,Great gift card to use shopping for affordable cloths at JCPenny. 20% off only available on Amazon. What a great Thanksgiving purchase.,Great gift card to use shopping for affordable cloths at ...,Great gift card to use shopping for affordable cloths at .... Great gift card to use shopping for affordable cloths at JCPenny. 20% off only available on Amazon. What a great Thanksgiving purchase.,正面,,,
5.0,Five Stars,Cool gift card box and it's a perfect gift to give to friends and loved ones.,[],B01M23YTOP,B01M23YTOP,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1481943550000,1,True,Cool gift card box and it's a perfect gift to give to friends and loved ones.,Five Stars,Five Stars. Cool gift card box and it's a perfect gift to give to friends and loved ones.,正面,,,
5.0,Five Stars,Very nice design of gift card for holiday gifts!,[],B01E4QRHJ2,B00ADR2LV6,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1479435903000,0,True,Very nice design of gift card for holiday gifts!,Five Stars,Five Stars. Very nice design of gift card for holiday gifts!,正面,,,
5.0,Five Stars,Great gift card design and perfect for Thanksgiving gifts.,[],B01FERQLOC,B078GWV31Z,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1479435886000,0,True,Great gift card design and perfect for Thanksgiving gifts.,Five Stars,Five Stars. Great gift card design and perfect for Thanksgiving gifts.,正面,,,
5.0,Five Stars,Great design gift card box. Early Merry Christmas!,[],B01E4QP02S,B01E4QP02S,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1477702145000,3,True,Great design gift card box. Early Merry Christmas!,Five Stars,Five Stars. Great design gift card box. Early Merry Christmas!,正面,,,
5.0,Five Stars,Great design gift card for Christmas.,[],B01E4QV7L6,B00ADR2LV6,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1476488288000,1,True,Great design gift card for Christmas.,Five Stars,Five Stars. Great design gift card for Christmas.,正面,,,
5.0,Five Stars,Very cool card for both design and protection of gift cards!,[],B0091JKU5Q,B00ADR2LV6,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1450982450000,0,True,Very cool card for both design and protection of gift cards!,Five Stars,Five Stars. Very cool card for both design and protection of gift cards!,正面,,,
5.0,Five Stars,Cool design and cool card for my young cousin.,[],B014S1KPKG,B018F4H5DM,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1450982318000,1,True,Cool design and cool card for my young cousin.,Five Stars,Five Stars. Cool design and cool card for my young cousin.,正面,,,
5.0,Five Stars,Great food with great gift card. Convenient purchase on Amazon.,[],B00BXLW58K,B00BXLW4Q8,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1449949887000,0,True,Great food with great gift card. Convenient purchase on Amazon.,Five Stars,Five Stars. Great food with great gift card. Convenient purchase on Amazon.,正面,,,
5.0,I love their food for convenient lunch and quick dinner,"Eat fresh, Subway!. I love their food for convenient lunch and quick dinner. The card design is cool too and looks better than the general card design sold at local stores.",[],B00WRS2C68,B00BXLW5QC,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1441334220000,0,False,"Eat fresh, Subway!. I love their food for convenient lunch and quick dinner. The card design is cool too and looks better than the general card design sold at local stores.",I love their food for convenient lunch and quick dinner,"I love their food for convenient lunch and quick dinner. Eat fresh, Subway!. I love their food for convenient lunch and quick dinner. The card design is cool too and looks better than the general card design sold at local stores.",正面,,,
4.0,It's a good place for snack before a movie start but there's ...,It's a good place for snack before a movie start but there's no much meal to eat for dinner. I love their bread and cookies but they should offer more real meals.,[],B00GOLGWVK,B00GOLGUVC,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1439755353000,0,False,It's a good place for snack before a movie start but there's no much meal to eat for dinner. I love their bread and cookies but they should offer more real meals.,It's a good place for snack before a movie start but there's ...,It's a good place for snack before a movie start but there's .... It's a good place for snack before a movie start but there's no much meal to eat for dinner. I love their bread and cookies but they should offer more real meals.,正面,,,
1.0,Olive Garden overcharged their customers for worst food they made,"Olive Garden overcharged their customers for worst food they made. Upon arrival at a local Olive Garden branch in October 2014, my friends and I saw only a few customers sit there so we should be assigned a seat quickly. There were several welcoming representatives just talking to each other and one told us that we had to wait at least 20 minutes to get seated.<br /><br />After the dirty and sour meal, we were overcharged and were forced to pay 20% service fee as tips. If it's a good meal and service, we might pay more than 30% of dinner price as tip but we had a horrible dining experience in Olive Garden. After all, we would never visit Olive Garden again because such a bad restaurant kept ripping people off. I have seen bad reviews on this restaurant from other people on other sites too.",[],B00PG84W32,B00PG84P66,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1439755225000,0,False,"Olive Garden overcharged their customers for worst food they made. Upon arrival at a local Olive Garden branch in October 2014, my friends and I saw only a few customers sit there so we should be assigned a seat quickly. There were several welcoming representatives just talking to each other and one told us that we had to wait at least 20 minutes to get seated. After the dirty and sour meal, we were overcharged and were forced to pay 20% service fee as tips. If it's a good meal and service, we might pay more than 30% of dinner price as tip but we had a horrible dining experience in Olive Garden. After all, we would never visit Olive Garden again because such a bad restaurant kept ripping people off. I have seen bad reviews on this restaurant from other people on other sites too.",Olive Garden overcharged their customers for worst food they made,"Olive Garden overcharged their customers for worst food they made. Olive Garden overcharged their customers for worst food they made. Upon arrival at a local Olive Garden branch in October 2014, my friends and I saw only a few customers sit there so we should be assigned a seat quickly. There were several welcoming representatives just talking to each other and one told us that we had to wait at least 20 minutes to get seated. After the dirty and sour meal, we were overcharged and were forced to pay 20% service fee as tips. If it's a good meal and service, we might pay more than 30% of dinner price as tip but we had a horrible dining experience in Olive Garden. After all, we would never visit Olive Garden again because such a bad restaurant kept ripping people off. I have seen bad reviews on this restaurant from other people on other sites too.",负面,负面,"食物差, 服务慢",[食物质量差且昂贵]
